8548 27917
6477 5403 108
5119 7048 894
3320 3825 -288
6717 1574 -291
4325 2776 -449
3794 2969 208
4626 5110 -452
7626 276 195
5680 1109 -45
5783 2853 333
7805 1151 -626
2109 2267 557
2705 1325 874
3226 1520 -847
5221 8369 -278
2963 7148 489
7944 1787 256
6511 517 -862
6436 2968 -462
5416 3749 -60
1422 3633 5
3820 7334 -163
949 37 691
3916 7302 -144
598 2896 582
8495 3158 24
5508 6898 -476
147 6839 -326
8010 514 277
4313 5502 656
5879 4183 312
3327 2485 965
3453 8190 -831
3134 6117 645
4612 2944 -462
5452 509 404
2869 183 -765
5708 5554 -800
2247 3241 -873
1762 7012 -384
2217 5903 -642
8407 2591 -404
3702 1178 667
7900 3788 -908
3586 1415 600
7681 2508 518
6017 2999 885
4761 2466 672
2250 1330 595
449 2093 -606
2480 3268 -628
3602 1393 -405
5880 5346 -99
5957 2281 119
4263 2558 -572
1588 2284 768
7738 833 -1000
5553 3633 353
6991 1383 -987
6698 619 -665
7793 3084 767
2423 5082 -746
4017 7167 -898
307 5355 -400
4034 2519 -442
4418 5871 44
6687 8243 -531
7011 6520 -425
4668 3979 -402
6073 4011 -491
8262 4555 -619
8159 1235 -880
3061 7016 742
5791 6955 596
838 5051 -470
4748 4250 334
7872 334 -407
3440 1612 30
4258 7554 -369
3123 5443 -316
4123 6354 58
7180 7712 -213
2960 3200 -319
3240 1771 535
280 6826 923
3783 8406 -246
4154 7117 -386
5491 1823 -842
1778 5203 -717
2344 7815 192
3235 3991 694
6505 169 499
4085 3488 976
67 710 528
2141 5366 -301
5326 803 313
6380 7241 -293
6976 5062 851
4902 1467 97
1755 4882 75
6769 1091 -379
3977 5892 -150
588 4419 52
8266 4355 588
920 6118 -507
1527 3157 16
376 4836 559
5464 3025 571
6602 1093 129
7186 905 -4
2804 1379 809
8113 8421 -768
2883 4438 -305
2415 6418 -27
1963 2708 -634
1456 2565 765
6613 6807 -586
130 4721 910
2172 3591 205
8235 1773 -874
5082 88 -35
3712 114 -605
3942 7853 264
8297 4526 137
4237 3281 -850
8044 1710 523
3790 8525 583
5516 2279 -38
1586 354 -628
5439 2551 672
8316 8259 982
4984 5126 -598
860 1288 -927
5199 7649 -269
1930 760 -520
4956 4658 -89
7706 6769 534
785 5294 561
3448 6457 146
8023 3802 288
943 7588 181
96 4593 123
7471 6341 -905
2191 7701 345
1740 7470 -932
2891 221 756
8132 3540 764
7471 3635 40
367 4736 -134
2881 2324 840
2286 8058 -891
5319 6741 -306
7438 3379 -495
7312 6654 -389
4623 6676 -771
1281 1729 781
6136 6941 -899
1214 5855 305
524 4955 493
1528 6499 732
2833 5594 223
8432 1308 -690
4365 972 713
2135 168 -904
966 2434 68
7237 1737 -832
2008 2266 -770
6782 6688 -675
8246 3460 -306
5820 1272 -116
7991 3577 -347
6081 4600 -215
1149 1353 875
6550 630 94
5669 5204 -166
7642 3940 95
3251 4795 -241
6865 2910 -961
4002 6423 4
4374 2414 -496
3523 7493 -295
2555 2794 -307
5468 60 136
1498 1338 888
3651 6386 -661
7205 6709 -818
8315 308 485
7003 2685 233
3804 1531 -232
4762 1959 -777
5005 7904 848
5187 8133 182
948 1199 798
8433 7079 -213
7185 2992 877
4608 5103 -34
4002 4323 564
3244 1403 9
1772 1515 -477
731 3 -365
7152 1590 -420
2222 4444 16
3869 5710 452
7219 4904 -237
6288 2481 -38
2198 7234 322
6207 7976 47
1148 7755 828
7401 1957 500
1138 6887 -260
6682 2999 -461
4979 6870 -702
2467 6459 866
2305 2378 304
159 8346 169
3814 609 388
4641 3886 -202
8167 211 -230
5714 8459 978
5370 3116 706
5645 2999 -871
4063 7012 -140
7553 8428 -950
1650 164 -742
2070 4289 379
6886 8370 39
31 547 -132
6774 7128 -965
1249 2559 -530
6413 4720 133
849 2285 421
2733 6504 657
1404 6016 917
3254 2773 907
5959 2185 549
4228 5530 -663
1904 8157 78
5239 8291 148
8494 2662 -59
3953 633 -215
6904 8350 -548
2208 2009 -192
1412 7200 269
4482 2711 333
5189 1497 -786
2653 7756 276
5589 365 -741
2158 8050 97
3277 4972 983
5708 1349 -878
8002 339 -444
2162 4305 -408
838 8064 722
3109 3728 -330
3980 2284 -948
1055 5133 383
4741 7196 707
7810 521 908
4329 7811 521
4732 7012 435
5427 3688 -177
1211 4219 -540
5386 7374 -787
3465 1842 -975
1604 161 -21
5100 8264 -429
4621 458 995
2248 3944 395
7653 4662 -205
5416 2101 -798
5341 1558 -525
5562 8422 -625
2775 3161 -940
7080 8482 -273
3221 6498 -354
8319 3544 932
5004 7774 345
2233 4925 473
6840 3546 130
6850 953 -513
5966 758 -113
7998 1859 799
6999 2153 -45
2409 1191 123
3788 881 584
7427 4894 117
6430 7839 661
4352 3787 801
6217 3163 -227
675 3897 -423
3669 2163 608
4430 670 -701
4251 2970 451
6302 7291 153
6269 790 -217
5013 6549 729
1992 3797 -618
4343 8019 -72
1147 4456 673
3605 977 973
1301 3768 -533
2662 5236 658
2145 5620 326
6959 2781 587
8299 8275 224
1897 8399 559
2415 4681 -951
1037 7889 -641
2006 6047 -620
399 4277 24
4517 6486 302
6103 867 798
445 3218 628
5384 3424 985
1402 6928 888
2949 5934 -710
3807 7258 -649
1489 3508 507
3685 4753 813
5057 8341 -277
1818 5503 650
1869 3924 138
8544 7167 531
5308 8301 -643
1440 6561 60
2777 8384 -841
5392 1116 399
3166 3919 -470
6546 5119 -644
6099 4757 -703
1505 7898 458
801 6384 516
368 2506 260
1476 63 -836
7803 4853 -622
4469 8066 -429
3179 3172 121
4321 5279 57
6851 5745 -611
1653 51 -438
2734 6210 879
345 5665 329
4716 155 -208
7689 6990 401
3686 7001 326
8157 7400 131
7143 991 594
1632 937 166
8341 3850 625
2125 7119 -165
8420 7140 -220
5325 5123 398
4911 6911 102
506 3651 637
1250 2020 717
2306 7093 -179
7738 3441 883
4794 3220 -254
1641 5191 48
6210 6375 682
5597 7858 802
2583 6363 414
6949 5158 802
7322 4108 -473
7935 3603 -583
8245 3388 713
2241 5252 350
42 8113 517
4400 1346 -632
4355 3575 207
3523 2166 905
6415 5424 -878
4958 258 350
5196 754 123
2322 7749 196
8196 3162 -75
4771 1798 958
6789 704 987
3082 2487 -645
8497 8474 -36
255 8543 -582
3623 5150 220
5186 637 -652
8170 5643 929
7833 5370 481
8509 5645 960
7382 4553 -803
8537 3129 -905
3168 7140 -479
1349 1207 -697
2735 8116 819
4765 403 -483
7873 2545 -755
1663 3478 928
5801 1550 -339
6769 197 208
7609 6953 -595
1100 4089 -339
3434 4613 -200
2954 7103 -605
1364 2463 -771
4902 3041 -83
1806 6918 -883
5246 3034 -344
4430 6846 -323
1035 1790 -764
2243 7636 61
236 6760 163
2331 5603 366
926 1150 917
7641 3671 831
3773 6997 285
7670 2215 965
1777 683 783
2059 52 -375
1562 1682 832
5735 938 363
484 7237 -366
8295 6568 -228
166 1385 -741
4705 235 -555
876 5828 271
2023 1960 -353
883 6156 -882
5941 7146 288
975 7702 849
5393 5251 -388
2452 8234 -352
4061 6335 -140
7015 2324 998
1214 1402 20
5624 2694 -202
6428 1082 427
7686 5585 -75
3758 6059 71
5310 3461 211
6690 244 -142
3539 2144 -327
8097 6580 878
6338 6875 -681
121 1643 547
7567 8173 464
914 5049 -221
2901 6118 572
5579 5825 -113
691 2418 -49
2253 8017 541
3815 2048 962
1068 5021 -221
2579 4790 458
1509 3714 658
1819 1222 -770
1471 7116 763
4443 2301 -326
1769 3253 651
601 1554 689
6181 4547 -402
8276 4493 643
1463 2612 -294
3722 1675 -539
2891 5508 -907
8283 526 -954
6948 7597 -9
1815 4946 380
8545 2980 953
2423 5875 328
3591 5673 -88
2902 2836 -524
1102 2982 609
6599 818 -499
2918 6157 364
4268 1550 -826
2101 2437 -843
3688 7161 209
2013 912 -130
4871 6557 785
2465 3377 -956
7211 2233 658
8345 3858 -398
1501 4164 595
5377 2544 -790
7020 605 -29
5406 7832 -648
3248 1701 -477
3302 2950 347
3532 7131 618
2913 7583 775
7093 1431 698
699 2885 647
5931 5217 724
3519 3127 -852
4872 2865 123
3039 6149 -749
6703 447 987
6029 2385 -635
5407 3596 522
5197 7649 -268
2993 3473 666
3624 2265 -382
2546 7193 429
4504 8081 82
5127 6050 -515
4917 5463 -377
3847 1855 606
4092 3770 -868
3747 3653 -461
6280 1925 355
6277 3988 702
4744 2046 857
1835 4857 -411
4995 2887 259
860 3011 604
3179 2774 334
193 5399 495
8200 8162 -70
2662 541 145
4730 7545 -832
343 7360 -95
6319 2859 -874
5196 7052 792
1115 7485 605
3780 8401 728
1601 303 -628
3631 7278 907
7823 7307 850
7638 1100 542
2742 6025 885
6301 4529 -264
337 288 533
6589 34 -533
6449 4555 -559
4495 7988 -731
8297 3509 436
7353 8194 255
1393 7353 -407
4493 1051 967
5204 1246 738
3805 3467 842
7239 231 983
4707 877 190
3843 5619 893
5745 6698 8
6144 6017 -623
585 7629 538
7617 2545 -459
5807 3929 577
4978 873 -34
8346 3006 5
4490 1488 40
4084 6096 498
3942 8453 416
8358 4308 -101
2629 1827 -169
5368 6194 -223
8458 3643 114
3181 1312 -522
3441 6946 316
6395 143 268
4114 7930 948
3696 834 842
6044 4494 693
7153 2419 -448
6484 1638 173
6497 3887 -423
4584 777 -624
1173 4332 -676
7181 2771 -775
1300 7708 -167
6091 5629 -922
4665 7022 -641
3558 8017 960
1837 7809 -348
2613 6549 -810
5621 400 332
2983 3083 -163
408 7020 147
3194 7521 -478
8363 6513 -999
1512 3733 -706
5192 7847 539
3566 671 -968
6427 6308 226
323 4408 820
3142 552 -275
5468 5181 310
4374 3367 -921
7423 803 -718
3873 7164 419
176 7529 81
1100 3885 449
6877 3014 -834
4787 3039 144
247 4160 -891
7828 4675 -454
573 7472 -353
957 5965 558
1289 1818 -413
1442 6749 -976
3928 6202 681
8274 8291 -137
8488 8233 -215
5905 1658 779
1787 3212 -387
5299 174 -577
6398 8189 483
1325 4955 454
6262 5202 -981
5280 5643 -458
815 6616 -514
451 1448 -581
6316 6624 -517
4184 4785 378
328 3320 -996
1099 6269 312
6128 8425 -295
2880 6266 447
2865 3479 749
6997 6255 -852
1683 5857 339
5772 8142 736
3212 793 150
8081 757 -142
4926 1066 178
2683 264 816
2926 775 -925
2746 1775 -725
940 3963 -879
4268 5466 448
3766 5729 -733
2848 2266 784
3168 607 235
6176 3863 -946
391 5742 -84
819 281 -717
1421 5746 465
7554 2928 96
2105 7961 -832
4689 2469 284
6181 3100 -69
1514 810 822
2099 2596 -565
4870 2919 668
3758 5314 270
6907 7596 230
2132 1512 350
5694 5415 -626
2805 8087 -2
7867 2036 875
8016 6071 -3
7456 695 -26
3451 5414 -182
5643 2658 434
4099 3598 147
2668 7520 -409
4538 5538 -368
2205 7227 -729
1259 4225 220
3703 4943 -492
1592 7625 936
5671 4812 470
6289 1505 -10
7111 4348 -378
2968 8483 -855
6020 8019 338
714 929 -747
2778 863 -249
2357 2904 -440
8103 7302 134
3425 7845 -674
7008 3804 -914
370 3294 358
6515 3979 284
4922 3023 -181
2998 1136 352
4239 6491 -15
1696 3718 812
6299 1380 -1000
3700 655 -600
2989 4974 697
3594 4615 -582
7897 924 753
4631 1466 998
7492 1734 854
1181 4053 556
6625 758 -865
2114 4637 114
4527 643 548
349 3067 -736
1237 2580 140
8190 6290 -310
6363 714 275
6976 3849 -74
3394 216 344
7722 8305 938
4188 5002 770
2672 5314 803
6850 520 461
6052 1517 -36
4631 7886 770
6355 1252 -328
6217 4482 -869
6446 7858 461
6630 3875 756
1656 7396 -640
3703 295 -805
3446 3030 -270
4383 7054 226
4478 4348 624
2397 4339 316
8482 1123 950
7476 583 610
7422 3294 823
5581 3109 211
7183 4949 273
5606 209 187
1841 569 268
2955 2082 787
3380 5583 -860
3684 6134 196
3538 1396 -271
5726 1678 -858
441 3196 541
1623 5382 167
5144 3725 -978
3106 332 -686
5067 789 594
2059 401 -314
2995 6438 -944
4597 1700 717
7690 5922 562
8495 7314 637
2820 4334 817
1747 5294 586
7796 4765 -143
5933 5231 -402
5564 7860 47
6103 4676 561
7256 3330 176
987 2719 -61
7470 5216 -891
4038 7334 64
5987 6620 574
2328 2251 -209
3158 2491 90
7417 1965 -18
7036 7425 -345
1780 3038 59
3330 5920 -301
6914 4903 -724
4640 2029 138
8000 4643 -337
6957 7993 822
3985 7749 -554
611 5843 24
4228 4678 -847
7535 883 742
68 5128 -957
7488 2044 -716
1241 7791 710
6853 2261 548
6284 1935 978
48 2218 575
1751 2556 -645
5972 4328 -334
2042 1508 361
4159 1258 97
8348 950 -786
2688 5392 -451
8203 3331 -168
5717 6587 -346
3559 7778 597
7036 101 -833
8128 5540 286
4394 808 620
5918 3061 -272
1049 1632 -999
3902 3203 -944
4214 1940 -150
4404 7784 667
5149 5085 730
2447 5162 55
6693 5487 -830
5241 4479 535
7911 3701 -487
8044 6310 -815
1577 6052 959
2852 2792 -372
6083 5090 412
4051 2061 -466
1898 2923 104
6522 2161 -299
4385 3955 316
8078 5715 -80
6015 5103 302
8008 3716 -334
5733 1069 -931
7759 7809 212
876 1354 -663
7210 5636 94
4956 3030 448
7815 185 -853
6680 2187 -932
7620 506 950
3349 5677 393
6030 5487 -389
6349 2283 -704
1005 631 -738
6142 2355 -84
3854 2033 -599
654 2725 -566
6523 5301 -198
7988 6255 210
4066 7787 -753
1724 3176 -806
2577 2841 -542
3881 7511 181
3200 1108 54
1059 598 113
1547 5451 -659
532 1833 48
5551 2745 957
3635 2377 723
2366 6297 250
6179 2076 320
281 5124 279
522 7499 587
5956 497 202
8291 6037 642
7602 4879 -503
4122 7033 -295
7180 8523 744
2595 2659 217
7244 2259 469
7810 8009 -546
220 1557 173
6944 4156 -782
1442 6529 -39
3063 7676 35
3176 4795 282
8411 6093 672
4956 67 -460
5906 5587 -63
6107 5263 -187
3131 4206 167
2502 5320 488
5495 7342 -868
1685 1007 -885
3712 5603 866
139 5193 276
3550 8120 -852
7020 6532 509
335 4103 -260
5061 7405 789
7915 1446 1000
7387 6906 402
7634 5651 2
4071 2435 513
1623 5822 430
3960 7461 -794
2364 580 798
4395 4364 -572
7312 8522 964
3027 1101 551
5871 1182 279
2880 6516 437
579 1196 -679
5702 1253 -647
5118 1523 -913
7321 6165 -9
7805 7203 60
2935 4729 -115
3308 6439 -273
1948 8148 158
6792 5970 939
6116 3433 318
8083 5117 -879
7285 3210 220
8111 5370 -149
6357 6732 341
8278 7110 -899
602 2215 690
1219 948 788
6309 2916 339
7830 6062 -610
6353 4784 -755
1316 1455 -49
47 2522 573
1239 8120 878
8059 5214 -569
6392 62 -58
4221 8434 509
4460 938 -819
3157 4102 541
7873 7471 -95
802 7004 -376
6451 6362 -145
7148 3211 205
5256 5083 160
3227 6070 -890
2489 8199 -596
2193 5439 243
968 5914 -136
1592 1729 950
7187 4004 -837
1195 916 625
4916 4477 -805
6263 2587 -142
6283 6874 526
1738 8289 -802
4607 721 295
8075 5900 431
3722 3871 993
1877 5263 41
4509 3027 -98
8531 6937 -529
2966 1176 844
6669 2482 -46
1082 8536 743
7919 730 691
3110 7169 -933
3572 4079 -198
3189 1151 -234
651 8004 -332
2528 5439 -787
1565 505 -915
4100 6148 -885
306 4989 587
1567 740 520
6321 7835 -231
8145 2471 -496
1891 4613 -755
5315 6703 -153
5616 2582 521
4046 3524 -34
4601 1029 -788
4329 4726 -316
8440 3026 109
7854 7706 292
4609 8283 -946
7325 5692 994
491 2098 -976
8175 8481 -974
3543 5761 259
6707 1323 -129
7906 1720 -111
6113 4348 417
5526 8524 -853
5636 824 36
2626 6405 -457
6228 3755 731
4535 7745 -486
1236 689 272
3274 6459 951
926 4178 99
4787 6679 442
7854 2777 -569
970 1493 -362
6813 8205 -317
2660 2897 -550
4544 5344 -179
6783 2796 645
5382 3579 -21
6581 5356 48
2003 4145 136
2255 5098 802
6527 213 553
1165 4937 -278
441 2542 -16
5925 1538 969
4213 3281 -78
3296 4741 -871
115 8330 -26
4245 5419 797
5741 540 -679
7991 3714 -96
7191 3191 484
6883 338 197
4547 3377 -928
8053 5938 -697
1553 3826 -254
4976 3926 111
4423 985 186
5906 6199 -72
6162 4915 793
5292 863 673
6509 4946 -991
6888 4695 -300
269 7781 549
6972 993 351
8230 1299 553
4790 2616 524
6164 7561 -776
6232 8468 -829
662 7242 792
5363 3838 160
879 7432 -249
4039 4149 -411
6954 2656 555
762 6828 -205
4257 5908 769
1466 3415 -909
1045 5169 -536
6442 3749 -515
1291 8411 -364
2624 6225 937
8495 4337 -958
3538 1633 115
5949 2521 -766
8267 2068 634
1003 4367 -595
4338 7367 759
108 4358 -386
1794 4982 681
3006 3053 299
4520 770 463
2126 377 242
6295 1456 -989
3042 1370 101
3300 3570 -73
5681 1049 -291
785 2560 73
7964 3548 279
8335 3592 -477
5556 2183 -704
6086 7112 -639
5104 953 926
5039 3873 -145
7351 742 -855
5315 3031 -402
1435 3778 817
7089 59 502
7596 157 -672
7949 4574 275
1155 3529 -124
870 6693 472
3604 4149 301
6849 263 50
3486 5141 801
3518 7403 557
7772 865 385
8233 8371 -860
4968 4150 -553
3988 8548 726
4767 2667 -973
2338 4389 640
715 6113 310
4958 2641 -631
4553 5755 -987
2930 1151 414
8278 663 -313
2916 1348 520
6552 6074 940
3499 1688 -541
7084 2776 -483
8125 2581 523
125 5737 -750
1285 6622 -26
894 222 -502
3572 7174 -500
4873 5218 696
5218 1995 946
8189 5809 -645
3482 1795 861
1863 5306 -432
6365 7283 -458
2952 942 793
7266 4050 -651
3467 6714 910
2795 8328 872
2473 3390 714
2102 8375 -31
3524 779 931
5324 540 -131
5478 4218 394
3571 4827 181
4008 6031 -860
5500 7430 -222
1568 2932 -641
4457 2061 -926
8367 2876 -469
1905 3506 -139
1628 5560 -694
6391 8370 -227
6620 3248 81
2029 1411 -172
2989 2121 -472
2309 3848 -785
5614 1081 498
901 3280 849
4392 4066 -930
4009 7798 -542
3651 5723 -309
7638 4349 -305
5667 4764 331
6311 1121 -928
6108 145 718
2858 2153 -265
5833 4516 -161
7811 1580 -607
8012 5087 -266
8246 3481 272
2336 5951 67
390 8333 446
8025 659 -839
8323 128 7
6330 943 -563
4170 4442 -799
2410 3098 -822
3519 608 972
5529 2239 -108
6101 1558 -60
6468 1793 447
3479 4299 284
7629 5834 -821
1947 1103 -201
4348 7095 -358
357 8045 860
8054 1723 -417
5360 3757 -375
4753 6359 -919
2526 497 914
4178 6153 748
1727 5794 871
5067 633 768
1175 1846 -809
2472 2381 -68
3419 554 -724
287 154 459
5254 821 -842
1670 5881 662
3078 4123 336
5419 1277 665
5140 5914 171
1402 7199 789
5412 5822 -307
2862 7646 -181
5679 3066 -674
3591 5760 -853
5730 3947 -371
7182 7666 338
7129 806 102
657 4615 37
6890 1670 812
7901 6578 -883
3074 3733 84
531 967 384
900 1169 238
4100 8205 292
8098 1363 954
1206 3679 -956
2472 6712 719
7962 716 333
1920 5676 -680
2931 4514 149
7269 1172 -185
3432 5638 -365
5693 5990 -555
5411 4025 -475
3970 1414 -482
3826 2951 187
6602 3095 -659
3065 6140 410
4925 575 -698
7193 3126 713
971 7709 666
6040 4464 392
1356 4602 52
6010 4319 -844
2512 4526 917
7779 4915 -797
4652 7304 387
1149 2303 276
2532 5873 -138
4897 3350 789
3746 7038 143
6609 5301 858
1473 4734 734
4135 5147 228
5646 2524 598
6691 2739 -829
3561 5745 16
7135 6261 -512
452 1995 634
2105 1239 -899
2828 250 -985
3706 7335 -848
6900 2767 -35
1131 1465 819
4362 7725 729
3554 4943 822
7316 4955 182
5095 601 -797
3557 2092 550
6370 3685 -750
289 7332 -809
3823 3608 -148
4434 851 185
2246 87 -803
6871 1106 -760
723 436 -753
7422 4125 320
2324 2904 -632
3910 3516 68
227 980 -555
5626 2521 470
5564 3392 -698
8225 2437 794
2020 3786 -878
6547 99 184
1433 3781 804
123 2108 -50
2786 7734 972
6120 3259 -975
2871 8517 -382
7529 7786 -780
6496 7932 -542
6356 7569 655
5273 8385 29
679 1306 -828
1875 7104 -343
4178 4106 316
2741 4856 546
6569 6236 566
4333 3695 480
2624 1816 -119
5651 1521 890
5637 4370 319
5789 1130 333
2665 885 367
1949 7226 -246
7461 3016 75
4862 614 -289
1723 4083 90
535 2964 -158
8097 256 924
2516 3282 -953
1715 1053 -133
858 4085 870
3200 760 602
7262 7103 -529
7251 131 251
6986 6022 898
6377 3157 670
4333 7654 -906
3015 622 415
827 6711 -896
8046 4769 -407
6955 6591 642
3343 1130 -694
2652 4764 -474
7789 3533 468
3395 1210 360
4178 1877 775
5592 7852 496
7731 358 -305
6623 3508 686
8536 3048 884
7837 251 665
5530 6262 -683
4659 1182 -799
6020 2913 623
2383 1818 -361
7264 7365 -501
4546 6590 -496
3868 4888 357
1584 6400 -468
4435 5123 -810
8368 5929 -724
6652 6910 -382
5962 8171 362
906 709 -959
5261 3691 -844
1598 6529 837
4122 2935 634
7382 7998 167
6161 6853 -769
6614 2324 -696
1795 6659 -743
3658 6234 389
3732 4524 -890
2521 2994 703
5935 1660 -204
5774 117 -467
1242 7726 902
2046 1091 -824
7907 5254 -835
1577 4845 -801
4515 7214 -547
431 1485 950
1983 3754 8
2380 1252 303
1210 7692 -177
4548 8046 242
5687 7181 -424
1205 4118 -731
3785 5736 620
8382 2192 -785
6574 7284 -897
5264 6294 -53
3328 2307 -902
2510 3339 255
348 7697 -112
4704 6030 -890
7721 7270 -990
154 4716 653
3331 3876 719
2460 8247 -493
7921 2525 -174
6435 3502 949
6999 2790 -304
6407 3486 365
5157 3326 -540
848 2751 -276
7774 6271 610
274 4523 -279
946 263 -589
2636 4565 -49
1014 2475 337
7262 7543 -756
1138 1473 770
3180 5011 804
1941 7942 38
8209 2166 380
1936 3062 -141
3172 4982 -371
7676 6953 990
3194 4740 830
3049 4249 -353
6960 945 -50
6784 958 -546
5800 2820 980
6333 2482 336
8098 1130 -366
3438 8068 641
7653 6397 -315
6677 5587 249
3594 6299 -332
2805 8245 -576
4184 4023 -421
2335 1479 -679
7645 2546 437
7758 3448 842
3703 2173 590
1744 4404 307
7655 1988 94
3231 825 -759
4258 2454 -786
1587 3714 170
2587 3171 286
5400 6875 809
6366 7839 38
6932 6549 402
4366 1639 -340
7843 3353 739
2899 6629 561
232 647 906
7632 6995 -512
6431 2118 116
8176 597 -271
3214 6882 -76
1788 2161 635
5389 1852 924
5898 6671 -211
3356 6762 -65
5797 155 518
3843 8511 881
4970 467 951
5004 7509 -2
1048 5383 -704
1070 7112 -60
2249 6262 168
1661 4053 58
993 3648 -100
7927 6958 -848
1485 6471 -937
8340 3652 719
7232 7600 -346
6903 1546 -149
1100 5256 -182
4803 1259 765
3272 4288 647
2982 3071 -31
241 6257 -587
7919 7712 -745
2398 6439 694
3867 5659 918
4569 1034 29
6737 2451 -917
5068 2859 923
6364 7259 82
3260 4150 473
7429 8361 324
4937 7353 -848
5500 3522 457
4878 2161 -325
4041 3491 152
5555 3258 607
1629 3582 996
7824 5562 -310
6750 6676 487
6895 8345 -900
6644 6581 -77
7424 6617 326
3970 5701 416
8344 5549 -545
1105 3423 165
5591 4071 -105
2601 3925 144
4169 6287 -457
3606 5813 865
16 3659 676
7922 4860 -948
3777 2972 534
4532 7317 667
5023 7565 629
4789 7139 -924
3487 2178 -381
7354 6998 -702
371 2889 -100
5200 238 -985
5066 4259 -908
6442 8144 405
1606 215 241
207 6788 -972
7689 7228 -27
2758 1505 -744
639 6647 479
913 1936 639
75 6383 -679
2921 7473 976
6727 1987 -758
7949 3148 -164
6558 3673 601
187 1715 214
3154 1956 -110
2729 6680 563
2418 7729 809
2661 819 -295
8420 7539 -326
3188 804 -142
6666 5219 692
4031 4222 427
3585 6156 -837
4022 4774 -279
3657 1471 -747
5919 8354 615
484 2280 352
5045 2999 776
6019 1197 -304
3716 4133 819
2843 1063 210
530 3530 -127
5565 1465 -420
6422 2605 785
5054 2062 706
6278 2171 842
4353 1385 -416
4669 293 166
6275 1001 -249
3176 204 -169
883 8350 -609
4458 7408 59
1422 2599 -724
1053 3403 284
4548 6525 -774
1315 8163 817
7608 8173 902
2311 1818 91
7623 6470 910
7354 3810 687
7921 7422 -898
2171 4350 -896
7974 1914 -787
6968 3737 452
5941 2402 -818
4979 8524 -181
1974 6645 26
2638 607 -690
4177 5269 90
6748 6218 431
1435 1942 799
3938 7225 276
3599 3458 537
7329 3473 -497
214 4403 -241
5964 304 819
3125 1766 314
8037 7426 -886
973 4644 -859
