19
854 1647
427 54 822
540 747 41
141 60 836
441 890 186
298 661 712
814 494 852
665 416 505
668 377 742
161 330 718
831 790 71
126 589 739
723 109 972
839 830 24
83 786 410
805 809 235
799 655 308
891 660 633
760 651 125
649 87 297
312 721 209
116 611 32
363 845 618
363 383 381
577 650 446
651 820 953
577 101 366
378 617 208
327 179 965
895 692 100
482 498 754
94 649 795
561 336 83
863 801 972
582 590 790
523 220 269
792 668 91
839 658 613
610 866 307
101 152 609
130 809 731
707 830 163
282 257 604
22 828 778
671 155 85
815 257 550
587 819 506
450 686 629
795 276 926
216 892 171
209 59 920
375 331 560
3 563 827
16 693 371
493 221 794
148 745 301
770 544 953
583 226 743
589 574 44
337 580 580
510 769 644
451 545 235
178 270 532
726 565 279
189 542 71
280 646 861
571 741 401
167 507 937
343 153 285
507 11 772
605 44 67
389 639 586
457 674 256
177 535 524
547 565 920
852 740 736
515 849 443
488 354 920
194 67 415
134 480 708
65 680 739
720 621 632
667 52 70
276 613 214
871 742 442
556 34 302
518 88 204
844 40 20
66 434 101
658 807 846
536 252 462
842 69 187
828 618 210
574 585 2
824 200 89
148 21 764
260 76 947
341 149 881
179 265 560
140 618 940
574 800 667
448 751 519
115 310 752
381 733 307
604 833 651
291 52 167
333 257 972
268 461 776
496 540 465
813 877 593
136 294 336
381 572 280
838 516 645
511 627 295
769 544 282
49 744 159
297 608 165
3 788 439
525 200 901
438 393 127
814 516 174
839 818 308
99 617 887
11 470 765
319 618 468
419 584 80
18 286 8
209 607 685
842 436 75
416 95 919
481 135 950
533 490 843
448 599 160
698 215 517
520 9 7
729 624 406
192 874 154
805 577 432
57 449 541
204 617 405
753 627 904
880 268 270
279 168 985
537 146 903
119 99 339
445 467 398
731 769 221
219 775 773
865 864 661
25 418 740
709 583 84
176 616 958
380 87 7
479 321 209
544 228 634
544 456 448
620 854 827
747 582 593
732 320 453
519 328 520
265 11 388
106 550 782
304 462 8
626 305 901
297 363 32
505 66 868
261 292 905
464 845 61
116 790 205
676 869 448
612 311 773
447 548 828
799 361 403
120 517 991
788 473 619
437 728 330
265 885 479
164 842 628
313 138 279
773 71 19
312 350 594
115 29 535
3 262 524
611 238 783
69 37 729
7 563 260
238 430 676
768 210 791
232 160 668
13 740 546
258 49 785
758 412 389
757 473 163
867 158 99
433 18 339
561 264 124
641 675 941
586 114 258
413 665 557
184 759 197
406 25 857
193 412 964
850 16 36
106 288 21
267 52 891
622 12 943
849 793 254
804 261 267
397 726 136
743 479 86
811 307 398
30 526 782
697 74 139
318 58 24
453 470 311
606 421 698
606 723 403
666 525 236
806 387 877
192 778 557
320 266 457
198 875 436
74 265 418
161 399 55
889 420 112
565 863 19
312 289 914
82 812 575
542 404 292
664 4 69
630 700 23
487 74 163
240 220 569
511 251 352
322 521 130
229 311 401
867 520 196
692 438 546
395 680 506
463 268 145
840 332 715
360 515 940
696 283 345
330 732 339
605 5 150
4 764 305
130 779 83
297 718 762
715 421 294
148 864 616
391 480 454
109 313 930
747 190 952
556 282 269
514 588 869
332 39 791
745 845 212
117 472 739
128 165 88
757 799 622
177 760 723
186 277 589
549 470 772
126 181 35
78 655 272
148 71 402
291 764 402
829 850 304
573 227 273
536 708 592
148 120 253
277 620 506
423 697 392
499 292 529
718 32 119
324 782 619
216 2 872
453 455 919
384 894 751
376 670 116
410 204 602
802 859 982
591 897 435
666 319 70
795 878 650
314 256 998
809 253 988
453 95 579
347 770 741
105 699 573
479 245 654
821 711 265
746 189 125
93 189 496
796 56 330
878 299 549
124 853 42
115 756 244
382 604 698
37 678 830
839 769 689
480 443 79
453 262 247
644 853 405
807 300 353
734 723 42
244 263 35
680 641 287
293 278 652
591 96 860
344 686 401
338 233 997
337 322 338
780 48 781
753 844 168
217 237 741
719 316 323
396 556 846
273 391 884
246 530 661
538 342 950
212 398 654
773 347 350
841 440 41
156 790 619
774 514 338
405 422 824
154 128 845
825 106 222
13 293 622
420 895 399
410 369 57
540 803 40
374 88 171
499 692 633
564 125 15
815 222 706
854 195 977
821 269 857
14 225 428
656 293 278
490 261 733
672 801 554
262 168 86
668 865 851
661 358 429
61 332 40
484 803 558
846 756 818
196 696 981
99 519 699
173 28 198
757 683 697
604 703 219
771 779 366
270 184 342
335 130 571
669 476 85
500 397 164
324 463 402
848 533 97
390 896 716
802 705 303
6 591 961
524 766 448
665 818 616
226 421 460
548 652 123
156 1 755
229 93 831
564 845 174
154 571 161
381 731 494
829 886 602
650 711 942
821 99 936
856 780 464
724 25 85
862 872 732
673 292 125
531 762 258
292 180 283
570 160 500
814 590 372
43 658 444
510 497 940
177 101 81
719 602 322
588 786 354
127 532 853
25 538 268
747 542 411
122 114 905
844 834 144
371 310 50
422 660 164
752 854 643
499 155 252
311 603 134
373 851 619
708 132 32
107 838 24
766 162 232
484 136 586
616 224 135
684 42 504
602 491 643
338 557 724
537 843 39
532 503 501
251 819 995
852 46 24
28 808 682
291 271 878
267 823 583
50 697 342
734 65 258
322 526 618
803 618 475
829 546 856
829 280 189
354 484 912
699 587 342
200 789 670
826 360 645
749 88 487
486 316 170
235 654 336
498 785 358
567 861 509
146 467 803
621 830 948
817 728 352
671 114 927
898 497 608
118 216 665
806 150 413
51 326 75
828 714 395
760 47 815
154 785 793
882 347 34
583 205 438
664 589 243
336 831 784
306 237 293
196 600 580
499 458 287
515 664 741
296 408 800
291 128 846
454 857 770
84 36 295
609 620 859
498 416 800
892 446 485
308 877 419
581 880 691
845 623 478
810 83 300
831 437 876
831 150 704
782 683 305
879 760 652
502 722 642
651 807 977
883 344 32
618 540 397
695 778 404
546 428 33
365 248 300
130 177 849
106 762 521
489 173 378
88 264 420
65 363 773
444 501 533
580 277 233
469 267 781
52 31 767
298 25 485
276 180 589
667 84 447
474 190 198
246 678 388
717 369 131
813 775 437
289 853 941
166 865 107
888 166 222
435 148 574
104 12 931
412 382 535
743 447 277
31 237 967
147 208 823
267 716 727
681 834 984
29 579 633
601 51 289
442 31 605
401 766 567
593 201 201
775 186 137
475 142 843
472 786 586
169 22 933
544 40 482
535 590 576
342 660 104
312 13 886
676 345 705
596 662 323
752 599 622
781 500 317
854 304 663
89 47 471
833 425 843
537 874 427
797 50 318
58 719 849
261 3 579
883 181 671
369 77 536
873 425 669
860 234 236
113 499 63
286 352 812
15 231 280
694 516 344
111 570 68
259 661 85
190 416 941
328 140 381
325 139 870
873 748 36
486 324 670
55 139 799
584 696 206
799 294 82
209 848 811
897 497 662
107 152 445
39 334 601
526 119 408
69 454 898
149 343 390
510 883 46
813 503 846
400 686 915
361 803 416
435 610 196
203 381 126
476 577 437
313 250 424
92 358 407
666 446 614
293 619 848
156 76 813
760 868 456
705 438 784
329 534 265
520 422 923
12 834 165
558 805 461
104 770 179
612 124 990
723 53 678
144 807 84
800 771 267
412 467 657
897 594 414
128 636 494
586 44 702
90 274 397
563 793 730
746 32 198
706 551 745
865 529 993
616 851 693
511 302 836
143 760 880
205 30 125
866 59 464
177 83 649
342 561 624
38 786 612
173 365 558
522 312 548
232 422 378
802 277 963
674 488 789
195 69 941
342 789 196
837 40 591
569 830 842
256 895 278
317 272 745
388 607 249
720 178 116
889 618 956
179 425 990
379 255 470
69 359 299
341 860 883
250 532 397
194 744 79
88 110 206
317 873 412
375 170 752
85 50 436
648 601 906
382 409 563
276 822 182
687 492 765
810 724 602
455 195 139
679 674 307
404 619 711
340 387 626
545 243 571
810 17 695
631 860 198
642 264 606
612 51 619
246 329 453
294 815 5
777 41 463
511 813 538
550 724 227
367 297 654
260 475 873
598 274 713
887 214 811
696 221 746
340 381 455
446 432 111
762 191 676
805 308 667
467 237 116
387 894 62
48 104 899
499 778 309
367 835 427
839 541 39
425 290 278
723 220 901
261 36 712
526 66 256
301 84 241
481 783 212
166 835 907
175 755 31
235 309 196
164 549 548
276 129 509
233 661 949
555 119 684
145 746 839
447 86 625
27 391 661
759 243 306
35 498 799
157 845 885
47 519 440
137 657 998
225 683 82
507 59 437
681 283 270
35 173 923
549 545 320
107 361 803
624 375 760
235 596 16
535 568 882
490 57 244
41 556 252
17 572 874
570 172 536
847 127 271
398 632 621
242 429 697
100 577 727
416 553 549
458 330 483
385 188 395
310 18 425
61 815 311
66 612 172
676 572 725
747 669 387
324 267 529
609 554 482
231 202 623
527 246 162
324 426 227
464 606 748
794 268 542
898 386 142
636 867 207
417 586 125
696 497 837
429 755 776
48 144 687
585 472 693
724 479 830
326 290 846
67 593 353
860 631 780
72 822 44
743 411 793
341 394 369
699 887 320
481 753 128
87 889 835
8 711 401
447 251 279
310 150 36
433 458 637
570 585 694
304 617 223
727 792 214
680 196 554
238 803 272
374 586 408
893 669 943
322 171 913
16 643 191
702 391 552
86 206 258
871 724 976
159 611 762
552 417 484
257 834 779
658 594 317
616 89 945
633 776 997
720 795 544
325 209 956
869 308 450
717 494 716
702 795 913
492 45 583
684 353 767
98 234 25
862 617 300
136 764 279
576 67 121
828 206 398
105 197 897
451 609 453
470 842 184
391 800 498
896 610 979
356 880 212
464 26 580
357 830 2
736 203 781
552 892 918
212 560 231
599 754 836
80 603 641
798 28 919
708 591 626
333 512 296
743 527 405
578 890 132
855 182 479
536 725 231
223 25 663
466 6 559
238 143 106
588 271 902
811 789 59
852 691 452
205 436 755
190 161 933
613 568 491
381 723 8
583 100 905
74 100 39
315 644 141
752 198 310
775 188 560
862 2 67
382 307 794
572 487 411
605 631 946
214 325 698
510 281 523
365 811 518
181 111 331
301 275 744
697 830 500
167 203 358
7 843 842
620 586 259
49 219 465
817 33 37
460 97 641
240 881 771
741 887 787
263 714 487
670 239 753
390 237 50
140 2 338
666 10 940
11 175 448
545 605 719
373 506 194
74 502 835
463 653 193
79 446 430
359 60 538
197 298 12
94 878 508
156 635 744
406 597 491
261 780 416
236 463 675
420 217 33
590 43 987
707 457 515
714 9 925
392 234 232
192 805 475
527 819 621
356 342 725
254 658 509
212 9 284
325 478 303
49 684 520
592 711 733
894 24 696
716 17 179
739 711 942
289 175 714
86 222 307
819 246 937
182 130 461
715 519 232
68 412 536
683 886 686
502 482 77
734 415 327
266 259 568
117 759 998
646 878 364
341 54 789
656 666 878
885 403 309
685 780 376
769 339 944
735 317 306
3 793 331
530 835 148
488 659 559
735 177 564
392 274 57
606 9 395
882 18 470
21 547 851
735 681 14
110 524 815
497 80 61
630 152 16
504 119 189
84 382 958
462 880 778
672 646 68
761 484 6
79 637 864
191 211 984
814 699 639
17 777 652
318 5 396
795 495 997
538 265 395
834 640 990
561 874 686
471 539 874
414 102 70
211 618 217
886 523 203
788 64 627
243 665 6
52 556 751
693 451 812
658 6 412
772 795 876
554 356 981
397 295 961
695 854 646
488 248 404
642 750 757
454 116 784
391 830 486
50 724 178
340 111 332
831 490 992
716 445 657
688 3 23
1 887 836
691 702 556
753 894 51
408 578 562
178 604 11
734 65 680
208 453 315
300 226 350
490 369 207
527 33 668
373 209 35
880 770 223
428 649 979
527 248 402
548 327 919
56 835 62
185 286 277
641 392 456
652 181 366
824 674 194
190 123 149
883 451 437
164 36 726
832 536 328
462 606 229
628 853 426
461 377 596
49 564 693
274 810 367
326 523 164
866 107 221
194 119 732
381 359 644
631 93 303
191 463 631
132 497 952
37 696 666
428 128 578
55 422 372
256 85 237
458 151 228
787 565 538
625 274 52
383 112 440
787 790 471
262 837 839
744 291 652
771 114 407
148 809 470
632 728 351
452 274 805
129 17 668
222 260 609
664 18 939
335 529 833
185 1 463
653 755 46
91 354 331
770 448 994
251 492 239
708 126 956
458 444 645
120 65 193
521 672 228
482 147 559
590 869 228
200 825 498
509 682 243
577 418 996
442 511 819
136 477 122
771 740 669
466 78 696
660 723 760
53 668 476
452 28 410
469 201 697
21 86 823
726 202 531
583 296 471
59 288 914
156 373 590
646 628 141
492 594 834
813 141 749
557 126 329
260 772 174
487 239 73
591 286 693
93 95 50
63 398 477
184 607 655
245 739 540
160 833 899
13 92 464
287 606 196
107 674 912
759 659 77
759 596 193
448 609 489
449 700 676
470 394 17
867 19 356
118 867 226
330 118 770
732 686 351
814 275 572
240 348 704
765 789 198
102 471 801
515 420 867
421 757 384
51 305 178
302 210 186
63 889 264
63 636 921
651 677 51
566 355 780
825 142 887
116 338 211
523 421 404
123 778 767
49 285 401
167 473 250
544 418 485
846 446 883
405 48 916
54 148 448
433 561 761
421 513 746
604 692 442
461 883 880
659 680 173
193 757 178
579 334 661
519 540 898
772 317 785
797 55 39
289 318 883
289 408 190
894 77 381
41 519 15
236 504 1000
238 227 191
90 538 926
803 814 487
96 671 582
255 727 880
46 779 997
322 842 209
455 145 2
181 358 887
53 217 577
465 486 541
364 492 448
363 402 446
74 581 867
77 52 145
240 311 746
347 366 701
345 677 599
452 180 752
311 32 202
539 562 263
755 9 882
590 618 636
782 132 709
571 457 204
841 182 93
434 4 841
124 188 638
706 320 585
389 46 911
40 615 595
609 750 663
496 384 342
367 382 132
691 563 43
476 318 540
326 673 877
832 689 502
162 424 416
732 676 557
373 271 325
103 443 62
668 262 763
217 168 374
774 45 119
368 613 458
552 403 752
8 161 803
559 726 280
480 813 893
299 755 217
470 586 501
656 589 723
536 247 402
253 405 55
342 246 625
887 376 91
890 305 433
573 178 998
819 249 870
218 47 191
220 127 631
139 23 292
407 329 624
108 117 9
266 888 693
73 835 100
513 73 589
557 181 919
702 749 744
275 227 517
615 826 780
33 757 965
133 110 30
335 65 409
879 101 219
92 312 433
682 651 837
8 881 117
496 195 352
737 48 428
199 572 828
669 88 816
206 859 467
210 671 295
26 776 499
20 616 485
238 731 145
770 447 103
849 134 146
86 390 590
34 610 984
27 164 244
68 389 726
609 438 318
314 418 327
132 476 508
397 702 915
537 409 955
205 377 752
2 322 602
710 131 177
218 66 820
584 724 141
615 3 603
235 725 123
254 777 829
155 678 66
548 556 950
548 737 303
356 703 494
870 556 430
464 835 941
436 394 259
817 638 423
274 831 409
536 564 415
96 69 866
834 481 789
889 593 312
193 512 565
381 267 610
734 243 239
891 75 372
93 293 234
532 793 500
347 344 943
744 346 864
686 112 735
784 866 922
687 145 721
551 659 920
603 526 567
21 287 319
550 645 737
179 716 730
609 65 13
44 745 616
22 468 219
692 726 332
870 95 656
97 210 19
241 634 464
503 467 701
325 114 257
237 723 973
834 45 425
800 596 153
476 732 501
239 534 172
257 335 754
141 807 552
530 860 375
341 8 491
174 529 786
859 571 95
643 363 869
149 801 527
431 607 248
357 70 717
509 216 258
700 399 448
853 836 279
550 121 472
670 711 581
830 1621
652 803 926
822 71 671
337 68 415
623 658 641
105 127 762
107 600 845
261 487 756
213 540 52
264 412 56
304 557 510
61 640 948
272 213 670
263 330 568
807 257 547
799 329 989
240 90 323
557 510 711
324 828 509
494 658 10
93 86 855
7 460 443
479 735 77
342 571 307
265 314 26
342 116 138
154 752 301
643 812 104
128 122 929
722 561 671
15 58 272
520 735 938
430 592 952
647 241 723
328 91 364
804 719 664
372 796 585
389 184 661
148 439 480
196 484 837
529 202 745
647 437 695
825 293 781
511 821 678
827 694 81
597 443 285
497 172 593
710 208 156
77 27 665
277 449 461
176 228 899
222 319 440
445 635 568
396 81 981
655 732 916
780 592 419
226 301 355
124 593 421
224 503 351
657 87 349
553 330 139
683 473 742
621 788 108
588 667 991
205 665 592
692 326 236
813 143 724
488 356 815
532 795 717
257 500 532
265 98 778
334 615 530
25 138 531
208 124 899
798 651 687
405 124 575
360 199 901
186 459 724
164 650 507
220 824 163
687 127 821
470 312 282
361 338 662
711 425 33
638 498 244
522 93 122
239 800 415
49 18 442
356 119 457
330 586 665
99 456 393
162 52 33
444 120 131
520 746 91
771 516 499
676 211 470
740 511 255
524 234 66
614 395 364
304 717 210
203 372 398
412 359 410
789 236 163
622 684 565
517 684 629
214 707 504
489 224 867
189 226 570
23 25 594
444 276 558
691 225 398
65 302 78
533 746 493
432 374 344
505 604 758
614 166 160
95 519 112
186 263 902
461 180 855
497 778 690
534 85 775
382 189 245
417 257 86
314 591 624
626 133 957
526 551 556
145 800 709
695 223 611
206 92 403
5 433 957
481 38 874
665 419 34
276 1 175
291 594 445
118 236 264
211 658 905
101 115 927
680 717 353
663 109 107
747 818 518
359 722 728
223 406 612
585 7 35
232 296 770
71 662 891
525 599 649
707 829 590
571 82 208
473 679 5
359 250 173
743 55 878
336 421 401
636 818 665
570 92 25
116 667 832
7 787 496
105 286 793
810 768 630
135 277 168
312 163 695
509 154 533
501 721 522
641 764 65
760 422 907
61 131 942
484 656 251
626 798 692
391 38 996
425 667 747
578 63 641
499 556 389
512 406 206
765 821 675
26 723 304
123 497 44
821 793 244
104 473 706
548 50 714
540 779 219
213 792 885
129 448 72
96 105 48
203 168 644
475 609 643
4 663 766
675 766 765
434 687 954
101 785 330
382 212 935
563 343 748
94 609 913
257 272 331
627 555 172
811 46 823
235 19 43
49 193 70
151 806 206
162 442 22
167 305 372
697 496 778
485 260 70
576 204 740
812 454 652
255 151 503
83 290 175
322 616 215
709 600 199
322 92 31
559 177 160
685 813 382
450 789 398
590 328 34
550 808 918
134 228 268
595 423 607
356 361 330
172 245 328
821 519 354
207 221 771
248 707 960
290 516 654
134 31 798
534 586 914
311 81 223
105 348 617
462 51 371
614 535 93
315 287 494
569 408 831
403 153 740
330 415 807
549 485 872
544 581 764
815 681 30
173 673 318
508 665 459
478 660 907
253 732 413
254 578 667
144 658 354
336 167 793
243 100 49
397 419 183
568 783 148
18 807 444
198 661 53
123 489 483
68 250 940
112 420 381
277 294 298
560 104 744
537 153 456
830 392 779
780 812 513
737 443 627
544 407 81
332 562 376
221 698 518
445 662 82
64 367 274
89 134 259
387 693 758
210 112 69
312 572 904
108 3 796
135 827 802
118 458 843
574 370 531
241 132 606
795 300 216
593 212 573
28 24 718
502 343 261
530 314 785
224 162 224
554 143 728
509 594 146
63 378 580
70 18 166
585 737 855
59 327 252
586 194 471
644 31 853
534 369 20
278 457 65
673 16 736
259 342 654
28 791 353
227 322 407
131 95 386
510 806 753
68 278 894
266 293 598
672 770 946
234 191 603
803 433 489
287 322 399
269 133 949
663 139 102
559 240 348
386 829 287
618 635 684
429 85 165
110 390 378
494 685 27
359 762 503
545 149 565
308 332 816
418 746 557
187 43 661
131 600 611
35 330 463
826 557 164
810 501 424
718 622 562
114 689 13
653 492 617
383 402 466
318 283 323
506 68 344
307 407 726
58 167 138
746 217 639
750 425 481
719 475 399
