19
839 803
224 28 195
218 576 464
179 359 973
74 812 -94
817 749 679
525 20 964
516 794 -223
30 96 -435
175 603 660
952 457 -853
351 896 -695
562 63 852
727 986 -245
620 716 598
645 870 192
314 611 -989
653 890 -102
993 391 87
942 301 -577
493 923 -565
270 637 -397
386 599 -612
745 361 764
176 494 903
108 669 407
298 95 -371
564 13 244
827 666 484
96 804 237
756 457 -228
764 565 -440
533 673 801
820 288 928
482 869 -816
257 153 672
629 675 -772
686 592 -665
191 185 762
208 333 340
79 225 -140
832 541 698
956 208 -910
46 19 561
492 597 616
905 604 521
968 521 763
893 753 -783
954 111 459
901 968 630
674 235 -467
890 603 -253
826 132 -377
474 377 -993
629 13 -218
858 103 -99
36 935 -199
595 409 -453
309 282 834
774 204 -324
319 246 693
903 263 -731
314 480 815
409 295 962
785 152 314
345 123 -456
141 202 628
876 308 506
311 519 -533
490 618 226
242 176 541
508 317 185
332 719 -15
72 244 -580
724 426 -700
62 785 -510
387 22 81
529 687 367
133 205 -416
164 856 -287
691 880 166
846 506 849
217 135 -589
619 306 -959
892 19 825
632 642 436
668 12 -516
436 681 346
113 209 -576
984 755 114
140 727 -893
578 727 -743
805 62 -153
342 330 801
600 73 -992
547 740 855
110 533 -994
779 305 623
15 844 687
289 868 -900
92 345 -972
986 30 -96
827 964 -12
66 896 610
411 884 513
609 551 671
325 921 911
25 427 30
542 205 736
265 682 -775
950 802 854
661 261 -706
378 416 -131
61 118 221
399 712 517
288 40 31
367 620 383
175 527 -665
783 280 448
916 124 305
689 320 -875
929 964 -141
38 751 -64
687 186 -612
564 231 261
195 180 177
94 842 692
240 658 -840
325 579 -347
880 689 325
359 315 734
935 569 913
743 916 -513
927 412 640
233 965 457
277 503 -187
441 722 964
228 947 301
432 726 -566
288 403 -480
722 625 998
740 473 -941
410 318 -781
269 723 318
359 544 -775
157 566 676
501 418 -393
627 763 442
613 413 523
9 292 -422
869 845 -617
786 722 672
933 76 -532
601 313 290
210 861 171
564 193 827
518 14 -387
16 196 -945
598 850 527
462 220 448
481 580 332
818 883 -427
680 273 -505
504 169 297
345 110 -412
566 631 202
253 995 889
23 505 -25
314 671 -867
564 70 -597
132 818 234
363 500 842
880 59 704
562 329 833
304 149 736
861 745 -65
600 848 -416
551 858 121
609 711 221
190 992 217
669 464 858
423 170 -156
640 874 1000
431 656 936
18 591 -381
752 470 93
910 23 -774
743 916 779
939 156 -171
407 52 400
429 968 992
967 280 790
551 687 -584
264 229 -198
252 299 -477
110 194 -632
255 141 884
821 293 679
412 720 486
793 388 -828
327 568 -600
692 764 -191
790 413 -450
271 852 916
283 27 948
236 462 -282
753 28 71
366 260 477
400 784 -287
688 330 -468
553 717 890
342 552 -737
968 270 344
291 184 89
472 680 -527
293 521 -327
14 715 349
314 960 87
48 467 413
301 637 200
470 218 -946
411 276 890
40 814 -887
320 212 432
507 568 -301
465 124 880
655 604 604
23 183 -757
769 57 177
340 973 890
139 78 371
643 527 577
267 918 93
888 303 -284
318 74 -113
896 73 518
3 648 -774
116 622 -242
16 224 845
835 794 -126
881 427 628
355 622 478
905 798 -253
908 220 428
16 308 -639
25 595 972
792 909 785
140 209 440
418 956 -845
331 806 -124
865 171 815
218 425 -158
910 691 -781
979 446 276
935 449 243
261 903 377
162 212 -597
265 826 -799
613 35 -385
393 386 -514
557 347 -218
567 456 942
145 794 310
238 384 327
649 659 843
512 394 715
464 274 -443
428 376 -992
646 413 -263
429 795 277
911 995 912
269 906 317
937 551 765
742 137 343
171 4 499
695 780 -960
782 378 -921
331 919 426
731 485 -761
575 226 -980
552 653 -339
264 761 160
320 402 239
177 83 -146
825 717 365
946 580 6
230 735 -854
84 21 716
252 46 375
753 949 693
397 865 -709
137 836 -529
588 713 947
332 59 120
476 111 -575
942 260 378
869 928 -224
448 321 940
411 108 -348
340 540 -328
344 743 586
322 740 -107
853 618 351
618 682 -295
551 387 250
768 86 -344
244 995 -91
270 299 823
505 354 -371
546 496 527
166 749 41
627 640 -690
976 959 361
874 747 -575
581 309 -333
322 761 -593
594 11 184
386 467 959
482 333 916
462 275 381
467 898 -698
878 891
373 690 -765
244 394 -159
329 578 186
239 867 548
426 40 -654
739 415 -996
522 788 312
185 440 -787
318 768 -49
58 88 17
48 431 -491
143 386 380
570 364 -377
506 278 -217
482 784 429
760 531 -832
770 295 513
484 303 596
453 117 -572
837 94 -133
519 186 -430
794 308 92
393 376 -408
725 532 747
157 541 -287
454 373 756
58 307 559
397 694 236
672 456 164
35 190 263
632 781 300
675 413 -553
550 277 -682
807 283 -214
677 767 485
501 371 -918
428 64 -676
124 414 -49
47 715 -741
190 9 -462
41 680 -641
153 382 78
411 766 150
108 840 972
334 795 150
865 663 862
307 237 626
35 386 893
688 771 -690
643 690 -593
511 611 -297
780 245 -488
183 299 386
64 40 197
402 762 963
561 845 -389
485 789 -627
25 805 4
480 304 -561
251 104 -832
611 159 729
861 69 270
191 303 -203
567 781 -740
742 343 726
540 618 -83
390 486 -865
826 408 180
504 651 330
208 439 -224
518 421 706
276 638 -881
327 372 522
47 284 -833
664 866 -759
553 194 -145
43 122 -748
586 360 528
256 124 -376
416 420 -647
777 831 -636
551 356 715
522 274 457
789 464 -988
568 273 228
96 521 -798
30 497 466
23 218 309
121 97 -375
138 659 -471
235 780 -81
617 360 -173
134 479 -941
372 503 -388
587 124 -776
321 699 252
336 871 -154
197 2 39
782 626 -65
459 611 -380
564 730 201
363 518 -807
686 538 -333
843 755 -776
547 478 536
789 487 -718
847 413 -557
319 785 -950
858 532 -79
207 339 -702
41 841 379
548 391 622
8 719 685
201 123 109
256 551 -273
567 668 333
234 762 73
264 833 512
300 510 31
200 59 -33
818 232 -71
256 877 -502
519 216 -276
558 566 -488
847 184 980
572 164 706
142 726 794
133 217 461
461 20 -476
203 311 180
857 174 -652
91 85 -588
143 760 -198
837 544 667
540 584 -658
692 362 -556
228 221 214
119 51 332
606 500 563
752 674 -227
473 295 280
762 509 -749
300 794 229
55 796 -189
531 316 534
528 572 322
593 333 77
249 626 -269
592 67 -836
697 615 62
398 446 363
28 842 -702
600 470 -96
673 586 -276
240 841 175
157 169 392
485 153 -842
316 694 -402
357 563 607
348 857 -514
229 833 -536
114 257 412
573 376 847
275 736 830
483 338 -41
179 446 -924
325 180 682
805 751 -56
163 326 -677
258 56 -335
249 838 413
523 192 -810
414 625 -57
581 696 509
754 286 53
775 745 466
658 448 5
823 21 308
472 865 -186
201 382 405
877 248 540
678 658 -138
484 834 -374
346 856 -333
82 355 -847
562 871 419
529 198 446
657 682 -601
470 612 -600
623 184 -864
80 848 -192
364 377 316
640 585 339
54 225 300
27 717 698
538 334 -713
182 740 -54
286 390 333
436 464 955
102 511 242
514 355 631
279 614 -168
704 389 -880
842 302 996
597 301 488
374 119 -700
341 307 292
562 289 777
600 585 918
109 550 578
720 127 -16
84 20 711
736 201 -988
1 38 407
295 570 -529
151 531 -771
311 40 -278
410 784 454
810 41 550
14 229 127
215 399 -442
117 369 427
789 620 -65
382 337 387
643 629 921
661 523 195
11 410 -838
556 91 157
755 807 23
685 854 -188
709 99 729
535 51 -261
553 601 326
165 292 -414
387 318 -581
651 359 113
347 160 -533
497 669 -780
402 319 -466
629 618 454
375 336 -387
5 689 -776
160 492 -824
538 518 893
518 235 -877
390 711 205
273 158 -65
98 383 -88
103 584 -48
53 137 -318
586 746 -183
391 176 -357
647 219 -522
259 189 513
206 318 -204
601 675 -760
180 619 165
446 877 -985
721 486 747
64 554 9
711 49 136
638 802 161
299 332 -953
633 380 -486
577 739 -459
635 693 274
235 247 -98
738 226 124
791 675 145
212 716 244
820 548 -939
206 5 231
430 608 -722
224 12 -856
77 339 63
45 15 452
866 322 937
740 582 -191
414 748 -550
11 323 -724
270 725 -651
569 756 72
508 244 -577
820 121 -921
500 40 317
807 308 922
581 345 -253
42 46 -741
71 405 658
309 566 156
188 99 986
18 338 716
689 771 898
177 302 997
402 84 -895
693 177 10
75 569 329
343 468 -971
777 405 800
216 518 -297
15 572 209
100 593 243
125 690 530
662 23 -839
138 150 -235
472 344 175
354 459 -469
97 834 -411
37 226 -685
296 654 17
209 566 612
639 48 -663
154 89 -361
809 596 256
342 13 520
86 168 -103
506 106 68
833 103 -915
180 406 613
309 5 675
227 332 48
406 352 938
16 506 560
736 496 351
105 475 952
715 261 -555
472 430 -824
308 269 692
410 267 -321
443 761 603
187 655 -850
60 651 -316
13 246 687
776 426 327
561 370 -131
345 877 -415
829 406 475
356 181 -102
604 428 -978
302 481 564
489 366 -168
83 493 -327
260 445 443
370 855 558
382 249 818
872 494 -320
514 267 637
306 31 464
374 552 671
771 861 159
310 149 978
631 725 564
484 695 755
152 469 139
868 637 -827
482 515 -162
298 269 -134
566 614 28
606 769 -233
318 454 672
135 539 933
553 721 -448
431 662 -406
108 561 -861
264 240 -103
351 642 802
421 572 801
770 152 855
637 491 548
235 288 205
44 68 -869
2 337 -241
664 420 -117
354 178 -627
519 535 -910
225 780 650
802 178 433
273 799 -763
378 319 76
871 262 305
759 301 326
438 651 -489
216 466 306
577 526 958
470 602 65
15 383 -689
618 349 -541
474 87 -208
379 444 145
322 512 -239
259 459 -842
698 102 -341
213 709 884
816 788 488
750 628 957
440 169 -859
277 761 281
98 299 470
730 637 755
843 63 -987
300 171 -831
718 452 512
49 233 493
231 756 987
737 842 618
249 551 -677
396 60 -53
153 342 534
413 525 667
107 699 -748
348 489 661
88 302 -94
869 400 432
705 117 -922
551 215 59
298 258 -422
767 489 705
6 702 -720
760 297 714
166 46 756
759 143 269
152 557 -138
865 300 919
534 778 311
855 242 -671
811 385 -870
196 160 -868
768 254 519
452 38 -367
667 814 -459
696 596 -405
651 322 999
811 792 -190
690 674 -991
682 412 -616
193 314 102
470 276 38
39 353 -631
834 526 48
397 510 718
840 591 -126
685 171 -619
710 764 932
135 497 -444
723 527 -928
19 666 -872
303 773 -977
290 355 299
57 670 -382
835 498 600
818 849 -652
51 170 436
874 146 -789
313 131 932
762 96 -20
555 361 -305
483 128 711
178 79 158
655 194 730
122 612 -377
716 60 -712
662 566 37
412 301 118
130 495 859
369 839 -756
380 79 -153
35 535 630
742 565 -220
625 296 303
350 822 -457
776 441 2
527 854 706
387 407 -926
257 234 981
844 418 -610
534 613 -556
150 506 -285
199 56 649
609 379 -547
76 409 -885
224 505 -834
127 805 266
234 342 -500
48 459 -227
189 206 -768
191 512 653
280 835 727
32 531 54
146 640 556
370 166 609
196 492 940
667 772 894
384 94 -208
435 46 978
842 83 -233
450 302 -181
88 285 753
101 28 8
159 845 -473
438 766 -787
299 481 326
317 92 -755
836 5 843
222 769 640
92 622 -248
581 827 715
477 596 -595
237 80 747
303 632 86
240 509 -341
349 851 733
757 275 51
665 727 304
778 169 -785
517 680 534
427 252 946
20 264 496
125 581 -855
719 88 160
773 258 103
555 307 -358
787 764 -728
348 342 -727
864 85 635
325 238 -741
164 696 433
173 808 -281
488 722 -343
49 497 607
850 751 989
477 547 446
605 662 -950
249 421 556
375 377 83
761 799 827
178 659 934
207 326 609
744 610 759
441 589 -433
249 841 -263
687 606 -17
618 81 266
614 710 -982
179 144 527
855 807 676
459 27 317
611 484 245
244 817 -718
586 38 -613
708 844 410
807 476 752
417 348 712
491 441 -466
580 45 -733
161 314 -231
369 589 981
142 187 753
224 661 118
847 191 -735
135 853 193
347 105 703
774 504 341
14 325 580
745 165 701
543 854 -795
367 819 207
328 797 -441
338 857 -48
378 735 -879
346 82 44
311 383 -405
376 718 -591
337 447 425
666 687 -247
179 172 800
750 550 485
329 132 -547
521 333 -380
677 446 445
797 69 -315
790 737 849
540 381 -799
122 218 -557
799 182 788
479 315 757
168 595 934
283 769 -624
811 657 -979
876 497 -556
34 606 -800
241 88 -956
798 78 742
539 192 387
51 139 887
143 613 -597
777 76 626
25 180 693
108 477 -655
806 372 -133
15 185 -798
543 82 529
32 150 467
225 121 -268
215 864 45
483 637 984
202 297 -360
848 554 -77
308 709 -551
198 641 -476
84 745 424
544 642 165
868 315 -993
834 692 -844
674 61 -575
357 67 -753
647 125 505
468 613 -99
142 481 105
150 418 -34
61 487 -71
50 756 -278
700 23 -448
70 172 893
608 20 -544
826 572 971
54 604 602
203 528 831
376 296 -23
552 718 -405
215 601 576
790 491 848
865 768 557
860 569 -11
867 447 -493
179 476 995
253 653 -265
76 20 -356
835 302 -724
344 684 -924
614 216 -604
346 153 -136
576 869 -203
138 424 -791
721 819 528
37 347 -911
296 278 589
753 656 330
436 142 -642
813 557 863
43 666 315
39 425 -615
790 202 524
775 68 -148
325 865 -777
468 44 96
804 78 -596
592 468 -783
528 191 -181
310 259 399
11 71 925
169 722 -319
139 336 491
843 250 -631
50 712 -500
848 606 -69
317 443 591
119 18 -870
202 577 -417
68 410 -627
374 192 -523
232 430 737
471 862 -214
778 392 -46
32 28 -466
676 577 -205
847 594 360
556 655 -25
550 371 247
166 41 969
299 765 -783
743 120 691
720 520 67
493 780 910
262 649 -76
336 647 -822
60 482 -410
771 749 546
582 211 470
389 254 -988
650 353 519
643 791 724
307 618 629
26 576 -397
642 681 84
621 685 561
692 818 938
877 70 150
23 66 -586
306 240 -112
808 215 -211
711 481 -455
574 545 -894
543 701 939
105 95 776
84 602 327
468 135 -644
350 836 195
539 483 36
791 474 -979
105 853 850
414 235 925
379 253 -785
81 698 170
10 430 -559
115 857 -388
462 743 285
172 313 643
100 848 662
99 665 -508
183 791 -248
485 381 897
131 796 -153
674 10 -946
467 614 -318
574 394 236
20 542 -325
271 170 569
135 672 562
99 498 62
410 409 -780
74 127 -560
770 655 930
171 385 304
112 37 688
697 671 -520
744 196 891
818 200 234
261 692 980
98 89 923
250 411 103
54 751 970
419 799 488
760 573 384
612 624 624
553 267 701
282 484 64
243 518 -770
145 89 775
150 174 -637
374 74 267
261 269 -782
757 820 -702
48 414 226
778 146 -234
733 862 -214
642 9 183
687 144 610
502 236 904
523 643 339
144 689 257
62 33 -740
354 316 2
40 490 -598
187 861 46
459 274 -264
596 460 288
95 747 739
863 505 -258
248 762 853
42 188 -342
132 677 -662
194 5 -382
617 162 463
398 64 343
449 157 529
79 104 311
21 732 232
291 455 308
267 734 209
130 704 -939
84 47 236
348 577 -303
738 815 -684
490 40 22
647 849 913
673 161 782
442 205 -564
816 416 -506
547 650 -333
825 443 -612
794 409 -594
275 733 534
691 262 706
855 690 -788
271 485 -70
676 212 76
92 569 542
319 321 28
847 491 -821
638 23 589
742 437 -720
737 628 -405
862 777 822
499 776 -469
824 38 628
751 522 771
104 315 689
768 540 -205
117 450 353
705 596 468
100 390 -201
654 375 219
473 153 -353
149 876 -952
685 585 -692
841 825 -713
111 635 85
707 352 -520
52 485 -92
345 443 -731
818 258 -280
791 787 439
103 493 -615
185 282 672
237 671 802
659 277 760
562 809 79
797 463 399
526 137 -12
90 815 285
9 656 259
868 162 509
49 644 -191
723 42 743
864 695 395
169 580 -161
192 485 421
616 458 -783
242 48 386
714 36 -591
222 103 993
804 492 827
596 309 403
319 593 -277
653 486 -690
404 506 761
550 522 -131
398 225 -259
436 602 947
309 788 983
780 694 -6
438 157 144
263 778 290
736 329 -382
154 4 -789
851 429 -20
183 675 -525
823 228 4
747 240 651
205 576 -913
673 3 -264
812 867 777
493 458 -71
81 438 247
23 71 -896
669 817 -790
715 648 172
188 230 704
225 271 962
874 453 -150
216 204 338
415 507 -387
792 841 -593
523 515 12
679 460 124
370 71 -87
329 798 854
184 760 735
872 51 -12
574 401 -109
630 163 769
416 743 818
864 97 315
232 63 -266
28 35 -223
434 431 -32
617 68 -545
443 541 212
516 870 498
718 815 116
357 33 -47
831 935
616 413 -738
233 600 -637
220 360 436
340 565 -130
562 156 392
741 177 -593
36 487 -620
785 106 -312
502 751 -921
795 61 -139
82 110 -572
253 594 -386
351 36 -256
681 756 -146
52 695 -596
111 400 568
40 462 -379
17 247 -155
755 120 605
817 791 -94
440 11 138
117 528 344
457 626 -635
191 537 588
311 170 -16
214 432 -159
130 552 -310
717 734 -108
449 34 -125
615 653 109
247 678 -684
233 136 -273
461 65 113
495 506 -3
696 1 -710
193 92 -889
359 811 259
130 285 -247
116 354 727
818 205 -315
748 282 182
28 668 -914
155 628 26
688 267 -273
741 506 -725
249 511 -475
237 185 -940
555 661 721
483 823 -21
744 431 -938
449 166 563
390 192 -908
776 647 946
803 648 -317
205 679 -59
415 717 -544
530 291 -433
395 525 761
596 222 -840
318 167 -372
259 62 161
789 781 399
763 80 -217
191 475 -169
777 532 760
6 75 -624
67 283 653
97 164 -621
831 456 -779
431 59 -707
146 392 539
149 1 537
760 409 -834
474 577 -215
224 246 77
59 792 -336
706 32 846
24 710 -646
199 789 -925
602 38 644
538 487 156
470 305 743
640 39 709
288 248 977
631 800 -387
200 629 -513
625 352 -350
778 665 -409
529 122 800
759 345 -444
759 371 -42
133 292 715
19 618 237
716 601 -454
71 561 277
287 496 -342
237 394 -452
409 619 12
2 773 476
553 482 701
113 87 171
208 262 -319
769 693 750
822 434 246
382 732 -924
447 190 -985
719 407 161
489 86 890
533 267 490
661 488 340
729 231 267
645 379 564
215 173 -124
231 258 -468
541 120 182
317 12 174
121 387 958
733 536 -402
344 36 90
202 672 -450
257 310 -17
291 172 997
153 328 186
632 592 651
598 260 -946
246 704 787
175 577 -403
36 704 -372
763 600 363
59 429 977
10 181 -341
792 637 -36
402 760 303
379 375 -228
297 826 379
66 689 -125
213 12 542
265 729 290
715 627 163
87 688 219
792 676 559
785 214 -564
566 43 -15
289 532 648
241 544 879
826 284 -949
150 155 -784
785 383 -524
83 390 236
760 410 -779
375 657 980
505 367 182
160 808 -574
535 753 258
103 719 -320
637 764 936
249 712 -62
168 808 -824
823 372 110
682 446 -893
794 677 -821
204 550 -167
764 804 649
269 165 -64
359 729 681
123 743 539
422 264 734
614 391 250
662 580 -717
776 611 359
499 168 -799
733 316 762
680 195 -449
354 128 415
198 799 260
225 778 910
487 538 -646
495 211 -100
830 675 410
358 157 478
670 378 -628
273 715 94
238 756 716
117 421 -815
111 828 198
490 257 -158
650 809 669
325 405 -304
544 672 -705
101 356 556
387 564 -520
485 363 -856
84 144 731
546 711 459
140 815 -829
275 325 -260
542 650 -831
251 437 -737
327 669 106
386 510 -49
208 403 548
58 545 908
700 770 363
430 631 -596
248 507 529
765 566 -95
488 762 953
28 713 771
167 454 -274
607 101 780
310 232 443
411 404 807
504 401 -688
601 246 -399
549 668 818
726 349 -684
95 222 333
224 554 635
209 224 619
790 52 -794
593 158 589
91 806 448
193 284 809
710 561 825
9 380 -60
337 799 290
482 386 -120
558 369 975
163 665 -487
657 671 601
195 554 404
104 676 -709
499 342 -503
505 371 -711
44 80 -977
768 719 -337
336 574 -277
453 435 212
334 332 168
695 771 977
536 58 -438
123 379 -207
696 469 -768
660 779 -413
515 553 528
224 416 -437
801 685 -314
648 150 771
528 818 664
729 78 -969
331 338 803
663 326 901
416 24 732
97 273 -685
110 348 -740
522 610 75
5 820 324
110 223 -344
703 242 -933
131 54 625
805 720 -27
221 775 -746
498 743 688
752 801 334
329 675 610
687 708 -814
737 672 -477
408 658 900
330 180 -92
816 4 506
339 348 719
128 48 -452
552 784 302
703 322 943
766 731 239
583 767 -987
409 269 705
258 427 391
511 395 -697
1 104 243
721 257 134
732 105 631
225 731 802
396 268 -149
449 301 76
462 184 -201
656 646 -914
682 229 -333
633 440 546
299 113 -728
705 158 -142
113 692 524
318 53 -522
26 807 677
604 677 996
47 596 -680
751 264 307
402 97 -792
268 230 -771
800 299 432
740 479 899
725 617 414
624 318 -561
444 207 -326
449 72 196
259 810 375
121 287 953
643 240 953
684 785 412
500 167 -539
572 375 -977
379 727 -194
142 772 -140
616 729 755
176 257 64
391 802 -788
134 69 -644
83 615 -987
205 69 -459
802 732 -755
199 678 681
231 512 -778
687 252 480
684 581 -514
205 438 156
669 194 854
126 752 575
772 45 364
630 748 -503
712 429 -666
132 303 320
217 592 -663
734 403 -449
74 305 -125
653 462 643
333 810 -11
761 60 529
55 388 -687
617 651 615
